"Crop","Exp","Label","Trt","Day","DATE","Tmax","Tmin","Radiation","TT","fSolar","Biomass","dBiomass","HI","Yield","F_Temp","F_Heat","F_Water","ARID","I50B","I50A","ETO","MaturityDay"
"wheat","CC-model","2030",1,1,2030-05-01,28,16,19.7,0,0.001,1,0.2638224,0.35,0.35,1,1,1,0,300,500,0,2030-08-05
"wheat","CC-model","2030",1,2,2030-05-02,29.4,17.7,19.4,22,0.00790978844351209,1.264,2.05500100460897,0.35,0.442,1,1,1,0,300,500,4.38145875071982,2030-08-05
"wheat","CC-model","2030",1,3,2030-05-03,27.2,18.7,16,45.55,0.00998808172002678,3.319,2.14016624631358,0.35,1.162,1,1,1,0,300,500,8.82183460240328,2030-08-05
"wheat","CC-model","2030",1,4,2030-05-04,28.2,18.1,18.4,68.5,0.012530729397236,5.459,3.08773211681525,0.35,1.911,1,1,1,0,300,500,12.4212825987937,2030-08-05
"wheat","CC-model","2030",1,5,2030-05-05,28.6,17.5,20.5,91.65,0.0157407666897268,8.547,4.32140712393084,0.35,2.991,1,1,1,0,300,500,16.5888707391598,2030-08-05
"wheat","CC-model","2030",1,6,2030-05-06,28.3,16.9,19.1,114.7,0.0197364645558458,12.868,5.04833500663903,0.35,4.504,1,1,1,0,300,500,21.2321075259807,2030-08-05
"wheat","CC-model","2030",1,7,2030-05-07,28.8,17.3,19,137.3,0.0246114960672888,17.916,6.26234595132949,0.35,6.271,1,1,1,0,300,500,25.5240657977562,2030-08-05
"wheat","CC-model","2030",1,8,2030-05-08,29.1,17.9,18.6,160.35,0.0307847761953929,24.179,7.66821684424186,0.35,8.463,1,1,1,0,300,500,29.8307916911646,2030-08-05
"wheat","CC-model","2030",1,9,2030-05-09,29.6,19.1,20.6,183.85,0.0386085034443897,31.847,10.6511286094217,0.35,11.146,1,1,1,0,300,500,34.0801343392897,2030-08-05
"wheat","CC-model","2030",1,10,2030-05-10,29.7,18.3,20.5,208.2,0.0487073531384237,42.498,13.3719219012103,0.35,14.874,1,1,1,0,300,500,38.8548566435924,2030-08-05
"wheat","CC-model","2030",1,11,2030-05-11,28.9,17.7,21.5,232.2,0.0610698711412506,55.87,17.583725857958,0.35,19.554,1,1,1,0,300,500,43.5836910987934,2030-08-05
"wheat","CC-model","2030",1,12,2030-05-12,28.3,17.9,21.7,255.5,0.0758147112787481,73.454,22.0322403117564,0.35,25.709,1,1,1,0,300,500,48.4772446112156,2030-08-05
"wheat","CC-model","2030",1,13,2030-05-13,29,17.9,19.2,278.6,0.0935752947860393,95.486,24.0606786772731,0.35,33.42,1,1,1,0,300,500,53.3904314763453,2030-08-05
"wheat","CC-model","2030",1,14,2030-05-14,27.6,18.2,20.5,302.05,0.115303540859518,119.547,31.6549728934087,0.35,41.841,1,1,1,0,300,500,57.7719413555878,2030-08-05
"wheat","CC-model","2030",1,15,2030-05-15,27.2,16.7,21.7,324.95,0.140584937290523,151.202,40.8548825202248,0.35,52.921,1,1,1,0,300,500,62.3872278833459,2030-08-05
"wheat","CC-model","2030",1,16,2030-05-16,27.6,16.1,18.4,346.9,0.168955049914874,192.057,41.6326869236639,0.35,67.22,1,1,1,0,300,500,67.1950132989791,2030-08-05
"wheat","CC-model","2030",1,17,2030-05-17,27.3,18,17.8,368.75,0.20146536413925,233.689,48.0248299866405,0.35,81.791,1,1,1,0,300,500,71.2716608403455,2030-08-05
"wheat","CC-model","2030",1,18,2030-05-18,25.9,17.6,16.9,391.4,0.239753639934596,281.714,54.2621946074694,0.35,98.6,1,1,1,0,300,500,75.2593617950966,2030-08-05
"wheat","CC-model","2030",1,19,2030-05-19,25.5,18.2,18.6,413.15,0.280788190797548,335.976,69.9418673915903,0.35,117.592,1,1,1,0,300,500,78.9734314179061,2030-08-05
"wheat","CC-model","2030",1,20,2030-05-20,25.5,16.8,15.5,435,0.325840060460176,405.918,67.6365763900815,0.35,142.071,1,1,1,0,300,500,83.0611056773296,2030-08-05
"wheat","CC-model","2030",1,21,2030-05-21,25.9,16.4,16.9,456.15,0.372493524849668,473.555,84.3045225128961,0.35,165.744,1,1,1,0,300,500,86.4305179287803,2030-08-05
"wheat","CC-model","2030",1,22,2030-05-22,26,16.5,14,477.3,0.421317818034669,557.859,78.9920350676841,0.35,195.251,1,1,1,0,300,500,90.1100246702608,2030-08-05
"wheat","CC-model","2030",1,23,2030-05-23,26.2,15.9,16.7,498.55,0.471556310336101,636.851,105.461871203952,0.35,222.898,1,1,1,0,300,500,93.1641017581072,2030-08-05
"wheat","CC-model","2030",1,24,2030-05-24,27.4,15.7,18,519.6,0.521401548199699,742.313,125.686971602827,0.35,259.81,1,1,1,0,300,500,96.7986409638943,2030-08-05
"wheat","CC-model","2030",1,25,2030-05-25,27.9,15.9,16,541.15,0.571375121307014,868,122.429689992697,0.35,303.8,1,1,1,0,300,500,100.765191753098,2030-08-05
"wheat","CC-model","2030",1,26,2030-05-26,28.4,17.7,18.6,563.05,0.619972685677428,990.43,154.429740242613,0.35,346.65,1,1,1,0,300,500,104.316919794991,2030-08-05
"wheat","CC-model","2030",1,27,2030-05-27,27.7,17,15.9,586.1,0.667726063620795,1144.86,142.180780359754,0.35,400.701,1,1,1,0,300,500,108.526637838042,2030-08-05
"wheat","CC-model","2030",1,28,2030-05-28,24.8,17.6,12.8,608.45,0.709977390498698,1287.04,121.70262033355,0.35,450.464,1,1,1,0,300,500,112.077846073288,2030-08-05
"wheat","CC-model","2030",1,29,2030-05-29,26.8,15.1,17.2,629.65,0.74598308201854,1408.743,171.831533471547,0.35,493.06,1,1,1,0,300,500,114.854874739594,2030-08-05
"wheat","CC-model","2030",1,30,2030-05-30,26.3,15.3,17.2,650.6,0.777544267814158,1580.574,179.101412754556,0.35,553.201,1,1,1,0,300,500,118.60116385311,2030-08-05
"wheat","CC-model","2030",1,31,2030-05-31,25.6,15.6,18.3,671.4,0.804986663973391,1759.676,197.280979691949,0.35,615.887,1,1,1,0,300,500,122.331330439142,2030-08-05
"wheat","CC-model","2030",1,32,2030-06-01,25,15.1,19.7,692,0.828531511996873,1956.957,218.585171970644,0.35,684.935,1,1,1,0,300,500,126.276662891435,2030-08-05
"wheat","CC-model","2030",1,33,2030-06-02,26,14.8,18.5,712.05,0.848235773572304,2175.542,210.152109374085,0.35,761.44,1,1,1,0,300,500,130.476819900746,2030-08-05
"wheat","CC-model","2030",1,34,2030-06-03,26.6,18.3,18,732.45,0.865341599500248,2385.694,208.595784609132,0.35,834.993,1,1,1,0,300,500,134.458964889366,2030-08-05
"wheat","CC-model","2030",1,35,2030-06-04,26.7,16.8,16.9,754.9,0.881130989766577,2594.29,199.421795032723,0.35,908.002,1,1,1,0,300,500,138.468463637618,2030-08-05
"wheat","CC-model","2030",1,36,2030-06-05,27.5,18.2,16.8,776.65,0.89379654822053,2793.712,201.091352679325,0.35,977.799,1,1,1,0,300,500,142.194054220871,2030-08-05
"wheat","CC-model","2030",1,37,2030-06-06,26.4,16.8,17,799.5,0.904730345107917,2994.803,205.974529288649,0.35,1048.181,1,1,1,0,300,500,145.972043018446,2030-08-05
"wheat","CC-model","2030",1,38,2030-06-07,27,16,15.3,821.1,0.913183827993618,3200.778,187.109174714705,0.35,1120.272,1,1,1,0,300,500,149.70664074311,2030-08-05
"wheat","CC-model","2030",1,39,2030-06-08,27,16.1,16.3,842.6,0.920081927834121,3387.887,200.844315994139,0.35,1185.76,1,1,1,0,300,500,153.070386249964,2030-08-05
"wheat","CC-model","2030",1,40,2030-06-09,27,16.4,17.3,864.15,0.925733745974268,3588.731,214.475475441312,0.35,1256.056,1,1,1,0,300,500,156.65676238739,2030-08-05
"wheat","CC-model","2030",1,41,2030-06-10,27.7,17.4,17.8,885.85,0.930369551140252,3803.207,221.779260713891,0.35,1331.122,1,1,1,0,300,500,160.472006835155,2030-08-05
"wheat","CC-model","2030",1,42,2030-06-11,27.6,16.6,18.1,908.4,0.934266971416861,4024.986,226.461829389984,0.35,1408.745,1,1,1,0,300,500,164.459707789906,2030-08-05
"wheat","CC-model","2030",1,43,2030-06-12,27.5,16.1,17.9,930.5,0.937345012276081,4251.448,224.697346838783,0.35,1488.007,1,1,1,0,300,500,168.485312022801,2030-08-05
"wheat","CC-model","2030",1,44,2030-06-13,26.5,15.7,18,952.3,0.939797180672631,4476.145,226.543749184222,0.35,1566.651,1,1,1,0,300,500,172.44660509559,2030-08-05
"wheat","CC-model","2030",1,45,2030-06-14,27.3,16.1,17.2,973.4,0.941721107802802,4702.689,216.918300101956,0.35,1645.941,1,1,1,0,300,500,176.371741781426,2030-08-05
"wheat","CC-model","2030",1,46,2030-06-15,26.8,17.2,16.5,995.1,0.943324723843042,4919.607,208.444577578149,0.35,1721.862,1,1,1,0,300,500,180.169329846027,2030-08-05
"wheat","CC-model","2030",1,47,2030-06-16,25.8,15.5,12.8,1017.1,0.944635521530384,5128.052,161.927153975487,0.35,1794.818,1,1,1,0,300,500,183.822207148614,2030-08-05
"wheat","CC-model","2030",1,48,2030-06-17,26.7,17.1,14.6,1037.75,0.945631790214175,5289.979,184.892953644404,0.35,1851.493,1,1,1,0,300,500,186.586146913115,2030-08-05
"wheat","CC-model","2030",1,49,2030-06-18,25.8,13.9,18.3,1059.65,0.94648774590447,5474.872,231.959159244694,0.35,1916.205,1,1,1,0,300,500,189.812169222721,2030-08-05
"wheat","CC-model","2030",1,50,2030-06-19,27.1,13.7,17.4,1079.5,0.947118174712132,5706.831,220.698234765961,0.35,1997.391,1,1,1,0,300,500,193.713837916649,2030-08-05
"wheat","CC-model","2030",1,51,2030-06-20,26.5,16.4,14.5,1099.9,0.947648663651187,5927.529,184.018208102442,0.35,2074.635,1,1,1,0,300,500,197.47551671549,2030-08-05
"wheat","CC-model","2030",1,52,2030-06-21,27.6,17.4,16.6,1121.35,0.948101694266896,6111.547,210.76983296773,0.35,2139.041,1,1,1,0,300,500,200.654730862586,2030-08-05
"wheat","CC-model","2030",1,53,2030-06-22,27,16.8,16.4,1143.85,0.948483561553356,6322.317,208.31430644369,0.35,2212.811,1,1,1,0,300,500,204.369354377725,2030-08-05
"wheat","CC-model","2030",1,54,2030-06-23,26,15.5,16.4,1165.75,0.948781429493912,6530.632,208.379726822033,0.35,2285.721,1,1,1,0,300,500,207.997298004087,2030-08-05
"wheat","CC-model","2030",1,55,2030-06-24,26,14.4,18.1,1186.5,0.949009535400587,6739.011,230.035356135332,0.35,2358.654,1,1,1,0,300,500,211.546980905072,2030-08-05
"wheat","CC-model","2030",1,56,2030-06-25,25.3,13.6,18.4,1206.7,0.94907458464664,6969.047,233.864125811616,0.35,2439.166,1,1,1,0,300,500,215.4306864447,2030-08-05
"wheat","CC-model","2030",1,57,2030-06-26,25.2,13.8,14.7,1226.15,0.948876129801534,7202.911,186.798032215441,0.35,2521.019,1,1,1,0,300,500,219.320748963981,2030-08-05
"wheat","CC-model","2030",1,58,2030-06-27,24.7,15.9,14.4,1245.65,0.948634496018142,7389.709,182.939229657719,0.35,2586.398,1,1,1,0,300,500,222.429823299386,2030-08-05
"wheat","CC-model","2030",1,59,2030-06-28,23.3,14.7,12.6,1265.95,0.948327699677441,7572.648,160.020057381412,0.35,2650.427,1,1,1,0,300,500,225.508578420844,2030-08-05
"wheat","CC-model","2030",1,60,2030-06-29,24.8,16.1,15,1284.95,0.947978516112159,7732.668,190.42992431661,0.35,2706.434,1,1,1,0,300,500,228.131625019691,2030-08-05
"wheat","CC-model","2030",1,61,2030-06-30,24.9,15.5,14.7,1305.4,0.947521015212828,7923.098,186.531261105234,0.35,2773.084,1,1,1,0,300,500,231.347609096011,2030-08-05
"wheat","CC-model","2030",1,62,2030-07-01,25.1,15,18.4,1325.6,0.946967870539309,8109.629,222.681650804185,0.35,2838.37,1,1,0.954302198546026,0.0652825735056769,300,500,234.487999651555,2030-08-05
"wheat","CC-model","2030",1,63,2030-07-02,25.8,14,18.9,1345.65,0.946297320259472,8332.311,209.72308662275,0.35,2916.309,1,1,0.875611356802389,0.177698061710872,301.142445036349,500,238.412556880801,2030-08-05
"wheat","CC-model","2030",1,64,2030-07-03,25.9,13.3,18.7,1365.55,0.945434313603639,8542.034,196.098290448179,0.35,2989.712,1,1,0.828238472129415,0.245373611243694,304.25216111629,500,242.445370235394,2030-08-05
"wheat","CC-model","2030",1,65,2030-07-04,27,13.5,18.5,1385.15,0.944277295664553,8738.132,181.456211403253,0.35,3058.346,1,1,0.77563093577754,0.320527234603515,308.546199313054,500,246.417979754535,2030-08-05
"wheat","CC-model","2030",1,66,2030-07-05,27.4,13.7,18.1,1405.4,0.942697567504726,8919.588,168.34234014236,0.35,3121.856,1,1,0.736710666888527,0.376127618730675,314.155425918616,500,250.406430594285,2030-08-05
"wheat","CC-model","2030",1,67,2030-07-06,27.5,13.3,18,1425.95,0.940535915128426,9087.931,158.197613589294,0.35,3180.776,1,1,0.697760849448453,0.431770215073639,320.737659246403,500,254.333322692733,2030-08-05
"wheat","CC-model","2030",1,68,2030-07-07,28.2,14,18.6,1446.35,0.937642717435044,9246.128,150.236220715642,0.35,3236.145,1,1,0.643248645515977,0.509644792120033,328.293638010191,500,258.230849976325,2030-08-05
"wheat","CC-model","2030",1,69,2030-07-08,28.3,15.3,17.9,1467.45,0.933612838182778,9396.365,138.498463562223,0.35,3288.728,1,1,0.618841840140298,0.544511656942431,337.212421872292,500,262.31376928314,2030-08-05
"wheat","CC-model","2030",1,70,2030-07-09,27.7,14.3,14.9,1489.25,0.927857423334652,9534.863,120.602313827179,0.35,3337.202,1,1,0.65139239570593,0.498010863277242,346.741375868784,500,266.287265030007,2030-08-05
"wheat","CC-model","2030",1,71,2030-07-10,27.1,14.8,16.1,1510.25,0.920200103830973,9655.465,118.03166976064,0.35,3379.413,1,1,0.594901352646146,0.578712353362649,355.456565976136,500,269.546563486455,2030-08-05
"wheat","CC-model","2030",1,72,2030-07-11,24.7,11.6,14.5,1531.2,0.910338453470823,9773.497,108.295179539026,0.35,3420.724,1,1,0.612622290405251,0.553396727992499,365.584032159982,500,273.057380188786,2030-08-05
"wheat","CC-model","2030",1,73,2030-07-12,28,13.2,17.4,1549.35,0.898085133764059,9881.792,109.539315202057,0.35,3458.627,1,1,0.5234290537475,0.680815637503571,375.268474899851,500,276.051253441182,2030-08-05
"wheat","CC-model","2030",1,74,2030-07-13,28.1,14.9,17,1569.95,0.881055273876515,9991.332,101.050524251569,0.35,3496.966,1,1,0.503780152798904,0.708885496001565,387.182748556164,500,279.838138601702,2030-08-05
"wheat","CC-model","2030",1,75,2030-07-14,27.8,15.4,17.4,1591.45,0.856397075521808,10092.382,95.7706258433484,0.35,3532.334,1,1,0.479912940986886,0.742981512875877,399.588244736191,500,283.591568665552,2030-08-05
"wheat","CC-model","2030",1,76,2030-07-15,28,16.7,16.9,1613.05,0.823532488627537,10188.153,86.746024661817,0.35,3565.854,1,1,0.465411059547072,0.763698486361325,412.590421211519,500,287.434797458061,2030-08-05
"wheat","CC-model","2030",1,77,2030-07-16,26.6,17.3,15.5,1635.4,0.779524956141845,10274.899,75.8642763486077,0.35,3596.215,1,1,0.468845937490344,0.758791517870937,425.955144722842,500,291.213672483363,2030-08-05
"wheat","CC-model","2030",1,78,2030-07-17,26.2,13.8,17.8,1657.35,0.724463359004601,10350.763,75.5117308701696,0.35,3622.767,1,1,0.437252757600406,0.803924631999419,439.233996285583,500,294.639880002086,2030-08-05
"wheat","CC-model","2030",1,79,2030-07-18,26.6,14.3,18.7,1677.35,0.662372137181414,10426.275,69.1843661956052,0.35,3649.196,1,1,0.417079519004139,0.832743544279801,453.302677345573,500,298.450113854629,2030-08-05
"wheat","CC-model","2030",1,80,2030-07-19,24.3,14.1,14.4,1697.8,0.588871294897218,10495.459,50.1395590185075,0.35,3673.411,1,1,0.441521841594153,0.797825940579782,467.87568937047,500,302.488057104329,2030-08-05
"wheat","CC-model","2030",1,81,2030-07-20,23.5,12.2,16.6,1717,0.510851922619875,10545.599,46.9991544781289,0.35,3690.96,1,1,0.413848594006534,0.837359151419238,481.837643330616,500,305.507912167665,2030-08-05
"wheat","CC-model","2030",1,82,2030-07-21,24.4,11.8,15,1734.85,0.435458566172622,10592.598,36.1273327032008,0.35,3707.409,1,1,0.413002195784341,0.838568291736655,496.491428480453,500,308.901431517557,2030-08-05
"wheat","CC-model","2030",1,83,2030-07-22,25.5,14,13.5,1752.95,0.359911516308858,10628.725,26.6784370317357,0.35,3720.054,1,1,0.410001485505905,0.84285502070585,511.166373585844,500,311.992150713321,2030-08-05
"wheat","CC-model","2030",1,84,2030-07-23,27.4,14.4,18,1772.7,0.286725476720424,10655.404,25.7589929191042,0.35,3729.391,1,1,0.372687348787751,0.896160930303212,525.916336448196,500,314.862378155045,2030-08-05
"wheat","CC-model","2030",1,85,2030-07-24,27.1,14.9,19,1793.6,0.220719907091117,10681.163,20.343279584268,0.35,3738.407,1,1,0.362226668469434,0.91110475932938,541.599152728503,500,318.789048696562,2030-08-05
"wheat","CC-model","2030",1,86,2030-07-25,28.4,14.4,20,1814.6,0.164693008452288,10701.506,15.5643413698849,0.35,3745.527,1,1,0.352841897003726,0.924511575708963,557.543486016767,500,322.935486671381,2030-08-05
"wheat","CC-model","2030",1,87,2030-07-26,29.1,15.2,19.3,1836,0.119842730494088,10717.07,10.8042949611663,0.35,3750.974,1,1,0.348804425927107,0.930279391532704,573.722438591674,500,327.349582462409,2030-08-05
"wheat","CC-model","2030",1,88,2030-07-27,28.1,15.7,18.6,1858.15,0.0851048402424986,10727.875,7.33758085188078,0.35,3754.756,1,1,0.346130806302161,0.93409884813977,590.002327943496,500,331.670036364156,2030-08-05
"wheat","CC-model","2030",1,89,2030-07-28,26.7,14.5,18.5,1880.05,0.0597953613151826,10735.212,5.08159353506753,0.35,3757.324,1,1,0.34301669675639,0.9385475760623,606.349057785942,500,335.802090181262,2030-08-05
"wheat","CC-model","2030",1,90,2030-07-29,27.5,14.3,18.7,1900.65,0.0421441156801536,10740.294,3.56911082609182,0.35,3759.103,1,1,0.338170750314432,0.945470356693668,622.773640367032,500,339.80788211162,2030-08-05
"wheat","CC-model","2030",1,91,2030-07-30,28.2,15.6,19.4,1921.55,0.0294226453810072,10743.863,2.5429153744226,0.35,3760.352,1,1,0.332661866198441,0.953340191145084,639.319371609171,500,343.888850013153,2030-08-05
"wheat","CC-model","2030",1,92,2030-07-31,27.2,15.5,19.9,1943.45,0.0202315221490245,10746.406,1.77464062767869,0.35,3761.242,1,1,0.329142030455573,0.95836852792061,656.00282495421,500,348.200279730647,2030-08-05
"wheat","CC-model","2030",1,93,2030-08-01,27.3,15.7,19.1,1964.8,0.0139247470730062,10748.18,1.16602957809815,0.35,3761.863,1,1,0.327373441359661,0.960895083771912,672.774274192821,500,352.568564365357,2030-08-05
"wheat","CC-model","2030",1,94,2030-08-02,26.7,17.1,16.6,1986.3,0.00954125512009465,10749.346,0.727574596543844,0.35,3762.271,1,1,0.343019247622304,0.938543931968138,689.58993815883,500,356.772632706653,2030-08-05
"wheat","CC-model","2030",1,95,2030-08-03,24.5,13.9,19.3,2008.2,0.00649932095464974,10750.074,0.563110185338628,0.35,3762.526,1,1,0.33521438637509,0.949693733749871,706.014456968272,500,360.440575880588,2030-08-05
"wheat","CC-model","2030",1,96,2030-08-04,25.5,13.5,19,2027.4,0.00456083161363293,10750.637,0.385342385454499,0.35,3762.723,1,1,0.332050165933623,0.954214048666252,722.634097308895,500,364.491309782378,2030-08-05
"wheat","CC-model","2039",10,1,2039-05-01,29.4,18.5,21.4,0,0.001,1,0.2865888,0.35,0.35,1,1,1,0,300,500,0,2039-08-03
"wheat","CC-model","2039",10,2,2039-05-02,30.4,19.1,19.2,23.95,0.0080642208431682,1.287,2.0735240742088,0.35,0.45,1,1,1,0,300,500,4.92732390164969,2039-08-03
"wheat","CC-model","2039",10,3,2039-05-03,30.2,20.3,17.1,48.7,0.0103042471580172,3.36,2.35970557277685,0.35,1.176,1,1,1,0,300,500,9.41681722078389,2039-08-03
"wheat","CC-model","2039",10,4,2039-05-04,30.2,19.6,21.8,73.95,0.0132228373106489,5.72,3.86034917235977,0.35,2.002,1,1,1,0,300,500,13.4415011402706,2039-08-03
"wheat","CC-model","2039",10,5,2039-05-05,30.1,20.9,18.2,98.85,0.0168950002413152,9.58,4.11789274681681,0.35,3.353,1,1,1,0,300,500,18.5463773583331,2039-08-03
"wheat","CC-model","2039",10,6,2039-05-06,29.6,20.1,16.4,124.35,0.0216903052893944,13.698,4.76381572234334,0.35,4.794,1,1,1,0,300,500,22.8439171605007,2039-08-03
"wheat","CC-model","2039",10,7,2039-05-07,30.5,19.9,18.6,149.2,0.0276311885857585,18.462,6.88268592225289,0.35,6.462,1,1,1,0,300,500,26.6731026521153,2039-08-03
"wheat","CC-model","2039",10,8,2039-05-08,30.4,19.8,18.8,174.4,0.0352562891385348,25.345,8.87646181389326,0.35,8.871,1,1,1,0,300,500,31.0524140048827,2039-08-03
"wheat","CC-model","2039",10,9,2039-05-09,29.4,19.8,17.7,199.5,0.0448404753211182,34.221,10.6289145253573,0.35,11.977,1,1,1,0,300,500,35.4708045918155,2039-08-03
"wheat","CC-model","2039",10,10,2039-05-10,29.5,20.4,17.8,224.1,0.056601353264047,44.85,13.4924947478357,0.35,15.698,1,1,1,0,300,500,39.5854235826893,2039-08-03
"wheat","CC-model","2039",10,11,2039-05-11,29.1,19.6,16.8,249.05,0.0714351287794792,58.342,16.0718753095284,0.35,20.42,1,1,1,0,300,500,43.7460412011306,2039-08-03
"wheat","CC-model","2039",10,12,2039-05-12,28.8,18.9,15.3,273.4,0.0892793326352722,74.414,18.293120986569,0.35,26.045,1,1,1,0,300,500,47.6328314949601,2039-08-03
"wheat","CC-model","2039",10,13,2039-05-13,29,18.6,16,297.25,0.110528414139987,92.707,23.6831443546033,0.35,32.447,1,1,1,0,300,500,51.1426000625768,2039-08-03
"wheat","CC-model","2039",10,14,2039-05-14,30,18,18.1,321.05,0.135977334086452,116.391,32.9602530913523,0.35,40.737,1,1,1,0,300,500,54.8129462770779,2039-08-03
"wheat","CC-model","2039",10,15,2039-05-15,30.6,17.3,19.5,345.05,0.166400570658293,149.351,43.4545106239894,0.35,52.273,1,1,1,0,300,500,58.9927882200454,2039-08-03
"wheat","CC-model","2039",10,16,2039-05-16,30.3,19.5,17.4,369,0.201862501916412,192.805,47.0381616865639,0.35,67.482,1,1,1,0,300,500,63.502579562682,2039-08-03
"wheat","CC-model","2039",10,17,2039-05-17,28.1,19.1,17.1,393.9,0.244262479792175,239.843,55.9368895123433,0.35,83.945,1,1,1,0,300,500,67.5785965189353,2039-08-03
"wheat","CC-model","2039",10,18,2039-05-18,27.5,19.4,15.7,417.5,0.289468164119813,295.78,60.8619551661128,0.35,103.523,1,1,1,0,300,500,71.4765072664469,2039-08-03
"wheat","CC-model","2039",10,19,2039-05-19,28.3,18.2,17.4,440.95,0.338694132347876,356.642,78.9227776750079,0.35,124.825,1,1,1,0,300,500,75.0392364621355,2039-08-03
"wheat","CC-model","2039",10,20,2039-05-20,28.5,18.1,17.2,464.2,0.390871605833462,435.565,90.0343037795337,0.35,152.448,1,1,1,0,300,500,78.9877388828349,2039-08-03
"wheat","CC-model","2039",10,21,2039-05-21,29.3,18.5,18.6,487.5,0.445351095294932,525.599,110.933038748329,0.35,183.96,1,1,1,0,300,500,82.8967189555058,2039-08-03
"wheat","CC-model","2039",10,22,2039-05-22,30.3,20.2,17.9,511.4,0.502045715832116,636.532,120.348792452984,0.35,222.786,1,1,1,0,300,500,87.1745913192841,2039-08-03
"wheat","CC-model","2039",10,23,2039-05-23,30.6,22,17,536.65,0.561082335840318,756.881,127.73824890675,0.35,264.908,1,1,1,0,300,500,91.3890898792054,2039-08-03
"wheat","CC-model","2039",10,24,2039-05-24,28.1,18.7,15.3,562.95,0.619757276064939,884.62,126.986778448243,0.35,309.617,1,1,1,0,300,500,95.456875143308,2039-08-03
"wheat","CC-model","2039",10,25,2039-05-25,27,19.2,10.9,586.35,0.668221816309793,1011.606,97.5422095478262,0.35,354.062,1,1,1,0,300,500,98.9340492777187,2039-08-03
"wheat","CC-model","2039",10,26,2039-05-26,27.8,18.7,17.4,609.45,0.711766745776067,1109.148,165.856456514136,0.35,388.202,1,1,1,0,300,500,101.389888564574,2039-08-03
"wheat","CC-model","2039",10,27,2039-05-27,27.2,18.7,16,632.7,0.750826768298615,1275.005,160.881153296881,0.35,446.252,1,1,1,0,300,500,105.330977349486,2039-08-03
"wheat","CC-model","2039",10,28,2039-05-28,27.1,19.3,15.4,655.65,0.784558024366737,1435.886,161.804736359718,0.35,502.56,1,1,1,0,300,500,108.930425345876,2039-08-03
"wheat","CC-model","2039",10,29,2039-05-29,27.5,18.7,17.8,678.85,0.813906109978945,1597.691,194.016985122117,0.35,559.192,1,1,1,0,300,500,112.40670473114,2039-08-03
"wheat","CC-model","2039",10,30,2039-05-30,27.5,19.5,16.9,701.95,0.838687833251333,1791.708,189.815856123041,0.35,627.098,1,1,1,0,300,500,116.424741942679,2039-08-03
"wheat","CC-model","2039",10,31,2039-05-31,27.4,19.1,17.3,725.45,0.859786090186887,1981.524,199.196617032242,0.35,693.533,1,1,1,0,300,500,120.26266189025,2039-08-03
"wheat","CC-model","2039",10,32,2039-06-01,27,19,16.1,748.7,0.877064160160599,2180.72,189.104856049219,0.35,763.252,1,1,1,0,300,500,124.175203916668,2039-08-03
"wheat","CC-model","2039",10,33,2039-06-02,26.7,18.4,17.6,771.7,0.89112123582315,2369.825,210.036562386528,0.35,829.439,1,1,1,0,300,500,127.797148463036,2039-08-03
"wheat","CC-model","2039",10,34,2039-06-03,27.1,18.7,14.7,794.25,0.90241242718171,2579.862,177.651076204817,0.35,902.952,1,1,1,0,300,500,131.725046089097,2039-08-03
"wheat","CC-model","2039",10,35,2039-06-04,26.9,17.4,18.6,817.15,0.91176019416977,2757.513,227.111440877981,0.35,965.13,1,1,1,0,300,500,135.028280989364,2039-08-03
"wheat","CC-model","2039",10,36,2039-06-05,27,17.5,16.9,839.3,0.919110797828134,2984.624,208.017567496293,0.35,1044.618,1,1,1,0,300,500,139.157164838064,2039-08-03
"wheat","CC-model","2039",10,37,2039-06-06,27.1,19.7,14.8,861.55,0.925111295894455,3192.642,183.358539024354,0.35,1117.425,1,1,1,0,300,500,142.91587818259,2039-08-03
"wheat","CC-model","2039",10,38,2039-06-07,27.6,19.2,14.5,884.95,0.930195779344251,3376,180.629137216184,0.35,1181.6,1,1,1,0,300,500,146.266807473093,2039-08-03
"wheat","CC-model","2039",10,39,2039-06-08,28,20.4,14.7,908.35,0.934259233310273,3556.629,183.92051489162,0.35,1244.82,1,1,1,0,300,500,149.555990551045,2039-08-03
"wheat","CC-model","2039",10,40,2039-06-09,28.7,19.1,16.1,932.55,0.937598446317512,3740.55,202.156726128654,0.35,1309.192,1,1,1,0,300,500,152.935637028451,2039-08-03
"wheat","CC-model","2039",10,41,2039-06-10,28.8,17.6,16.9,956.45,0.940207656914546,3942.707,212.792309909653,0.35,1379.947,1,1,1,0,300,500,156.630294855485,2039-08-03
"wheat","CC-model","2039",10,42,2039-06-11,28.6,17.4,18.2,979.65,0.942218592000522,4155.499,229.651083190092,0.35,1454.425,1,1,1,0,300,500,160.469654923112,2039-08-03
"wheat","CC-model","2039",10,43,2039-06-12,26.7,17.6,15,1002.65,0.943806987238609,4385.15,189.591947596492,0.35,1534.802,1,1,1,0,300,500,164.588841395345,2039-08-03
"wheat","CC-model","2039",10,44,2039-06-13,26.3,17.1,12.3,1024.8,0.945031004356923,4574.742,155.667019087279,0.35,1601.16,1,1,1,0,300,500,167.916030008485,2039-08-03
